article_id,name,detail_url,page_no,source_site,list_text
660e5dbfedc6e56a05971a7b,巧匠ビル　１・２階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-660e5dbfedc6e56a05971a7b/,4,takamatsu_housing,巧匠ビル　１・２階 高松琴平電鉄琴平線 / 片原町駅 高松市今新町 徒歩7分 28 万円 - 6ヶ月/ なし/ なし 235.74㎡ 71.31坪／0.3927万円 貸店舗（一部） 1960年10月(築65年9ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
653f4bd6e89777535faced84,オフィスビルいずみ東１階 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-653f4bd6e89777535faced84/,4,takamatsu_housing,オフィスビルいずみ東１階 1階 高松琴平電鉄琴平線 / 伏石駅 高松市上天神町 徒歩17分 29.7 万円 - 3ヶ月/ なし/ なし 176.00㎡ 53.23坪／0.5579万円 貸店舗・事務所(一部) 1979年8月(築46年11ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
68955a821363053550874c30,高松市 国分寺町福家 (挿頭丘駅) の貸店舗・事務所(一部),https://www.takamatsuhousing.jp/kasi-tenpo/detail-68955a821363053550874c30/,4,takamatsu_housing,高松市 国分寺町福家 (挿頭丘駅) の貸店舗・事務所(一部) パノラマ 高松琴平電鉄琴平線 / 挿頭丘駅 高松市国分寺町福家 徒歩14分 33 万円 なし 3ヶ月/ なし/ 1ヶ月 108.27㎡ 32.75坪／1.0076万円 貸店舗・事務所(一部) 2001年4月(築25年3ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
63e7433dd93d1c3663901541,ガーデンコート高松 2F,https://www.takamatsuhousing.jp/kasi-tenpo/detail-63e7433dd93d1c3663901541/,4,takamatsu_housing,ガーデンコート高松 2F 高松琴平電鉄琴平線 / 片原町駅 高松市大工町 徒歩5分 33 万円 - 20.00万円/ なし/ 66.00万円 199.51㎡ 60.35坪／0.5468万円 貸店舗（一部） 1991年4月(築35年3ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
5558977b424941747cdcc717,エーワン藤塚ビル　１階駐車場・倉庫　２階・３階事務所,https://www.takamatsuhousing.jp/kasi-tenpo/detail-5558977b424941747cdcc717/,4,takamatsu_housing,エーワン藤塚ビル　１階駐車場・倉庫　２階・３階事務所 ＪＲ高徳線 / 栗林駅 高松市藤塚町２丁目 徒歩6分 33 万円 - 3ヶ月/ なし/ なし 223.89㎡ 67.72坪／0.4873万円 貸店舗（一部） 1989年6月(築37年1ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
678dbd617f54e65d5a95dbcb,ＣＵＢＥ高松　旧共栄火災海上保険株式会社高松支社 ５Ｆ,https://www.takamatsuhousing.jp/kasi-tenpo/detail-678dbd617f54e65d5a95dbcb/,4,takamatsu_housing,ＣＵＢＥ高松　旧共栄火災海上保険株式会社高松支社 ５Ｆ 高松琴平電鉄琴平線 / 瓦町駅 高松市塩屋町 徒歩5分 33.1485 万円 なし 6ヶ月/ なし/ なし 132.85㎡ 40.18坪／0.8249万円 貸店舗・事務所(一部) 1978年9月(築47年10ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
678dbd617f54e665070e0af6,ＣＵＢＥ高松　旧共栄火災海上保険株式会社高松支社 ４Ｆ,https://www.takamatsuhousing.jp/kasi-tenpo/detail-678dbd617f54e665070e0af6/,4,takamatsu_housing,ＣＵＢＥ高松　旧共栄火災海上保険株式会社高松支社 ４Ｆ 高松琴平電鉄琴平線 / 瓦町駅 高松市塩屋町 徒歩5分 33.1485 万円 なし 6ヶ月/ なし/ なし 132.85㎡ 40.18坪／0.8249万円 貸店舗・事務所(一部) 1978年9月(築47年10ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
67a47b12991eeb6eed4aac18,高松市 林町 (伏石駅) の貸店舗（一括）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-67a47b12991eeb6eed4aac18/,4,takamatsu_housing,高松市 林町 (伏石駅) の貸店舗（一括） 高松琴平電鉄琴平線 / 伏石駅 高松市林町 徒歩24分 35 万円 - 6ヶ月/ なし/ なし 223.90㎡ 67.72坪／0.5168万円 貸店舗（一括） 1995年8月(築30年11ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
5558977d424941055700b417,カーラビル １F,https://www.takamatsuhousing.jp/kasi-tenpo/detail-5558977d424941055700b417/,4,takamatsu_housing,"カーラビル １F 高松琴平電鉄琴平線 / 瓦町駅 高松市瓦町２丁目 徒歩6分 49.5 万円 11,000円 3ヶ月/ なし/ なし 124.54㎡ 37.67坪／1.314万円 貸店舗（一部） 1977年5月(築49年2ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
680f3150c8d81631e329df64,西村ジョイ屋島店　１階テナント　Ｃ区画 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-680f3150c8d81631e329df64/,4,takamatsu_housing,"西村ジョイ屋島店　１階テナント　Ｃ区画 1階 高松琴平電鉄志度線 / 春日川駅 高松市屋島西町 徒歩18分 51.4272 万円 85,712円 3ヶ月/ なし/ なし 515.20㎡ 155.84坪／0.33万円 貸店舗（一部） 1997年11月(築28年8ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
555897fe42494105814fab17,ソレイユ第一ビル 202,https://www.takamatsuhousing.jp/kasi-tenpo/detail-555897fe42494105814fab17/,4,takamatsu_housing,"ソレイユ第一ビル 202 高松琴平電鉄琴平線 / 瓦町駅 高松市亀井町 徒歩5分 53.96 万円 161,882円 6ヶ月/ なし/ なし 324.36㎡ 98.11坪／0.55万円 貸店舗（一部） 1983年10月(築42年9ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
60743b77298a4d7ba61a7822,オフィスビルいずみ,https://www.takamatsuhousing.jp/kasi-tenpo/detail-60743b77298a4d7ba61a7822/,4,takamatsu_housing,オフィスビルいずみ 高松琴平電鉄琴平線 / 伏石駅 高松市上天神町 徒歩17分 55 万円 - 3ヶ月/ なし/ なし 584.00㎡ 176.65坪／0.3114万円 貸店舗・事務所(一部) 1979年8月(築46年11ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
57aa80db9732ec15a177a0ec,瓦町スクエアビルド ５階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-57aa80db9732ec15a177a0ec/,4,takamatsu_housing,"瓦町スクエアビルド ５階 高松琴平電鉄琴平線 / 瓦町駅 高松市瓦町２丁目 徒歩1分 83.13 万円 277,100円 6ヶ月/ なし/ なし 458.03㎡ 138.55坪／0.60万円 貸店舗（一部） 1997年4月(築29年3ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
6968a44f2c4b41c3593e8b9c,ＷｅＢａｓｅ高松 B1-1F,https://www.takamatsuhousing.jp/kasi-tenpo/detail-6968a44f2c4b41c3593e8b9c/,4,takamatsu_housing,"ＷｅＢａｓｅ高松 B1-1F 高松琴平電鉄琴平線 / 瓦町駅 高松市瓦町１丁目 徒歩6分 220 万円 - 10ヶ月/ なし/ 1ヶ月 1,038.74㎡ 314.21坪／0.7002万円 貸店舗（一部） 1978年3月(築48年4ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
673304b1b1a9b138a07f12fd,西村ジョイ屋島店　２階北 2階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-673304b1b1a9b138a07f12fd/,4,takamatsu_housing,"西村ジョイ屋島店　２階北 2階 高松琴平電鉄志度線 / 春日川駅 高松市屋島西町 徒歩18分 262.7571 万円 453,030円 6ヶ月/ なし/ なし 2,722.96㎡ 823.69坪／0.319万円 貸店舗（一部） 1997年11月(築28年8ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
