competitor_id,store_name,source,genre,address,rating,review_count,business_hours,closed_days,url,memo,lat,lng
hotpepper_J003897003,永遠の豆富屋　高松店,hotpepper,カフェ・スイーツ,香川県高松市亀井町3-1,,,火～日、祝日、祝前日: 11:00～17:00 （料理L.O. 17:00 ドリンクL.O. 17:00）,月,https://www.hotpepper.jp/strJ003897003/?vos=nhppalsa000016,hotpepper_id=J003897003 | name_kana=トワノトウフヤ　タカマツテン | station_name=瓦町 | access=瓦町駅から徒歩10分 | budget=501～1000円 | parking=なし | wifi=未確認 | card=利用不可 | non_smoking=全面禁煙 | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=XS0E | small_area_name=鍛冶屋町 | lat=34.3413374742 | lng=134.0490713089 | photo_url=https://imgfp.hotp.jp/IMGH/58/38/P045295838/P045295838_238.jpg | catch= | genre_catch=新感覚ヘルシー絶品豆富ドリンク,34.3413374742,134.0490713089
hotpepper_J003996002,LOHAS CLUB,hotpepper,カフェ・スイーツ,香川県高松市天神前５－２７ LOHAS BUILDING　1階,,,月～土、祝前日: 10:00～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）,日、祝日,https://www.hotpepper.jp/strJ003996002/?vos=nhppalsa000016,hotpepper_id=J003996002 | name_kana=ロハスクラブ | station_name=瓦町 | access=琴電瓦町駅から徒歩 | budget= | parking=なし | wifi=未確認 | card=利用可 | non_smoking=全面禁煙 | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=XS01 | small_area_name=栗林・観光通り周辺 | lat=34.3401491781 | lng=134.0446081306 | photo_url=https://imgfp.hotp.jp/IMGH/58/52/P046405852/P046405852_238.jpg | catch= | genre_catch=一日一食、理想的な栄養バランスの食事を,34.3401491781,134.0446081306
hotpepper_J001222542,LAST GRILL ラストグリル,hotpepper,ダイニングバー・バル,香川県高松市瓦町２-9-4,,,火～木: 18:00～翌0:00 （料理L.O. 23:00）金、土、祝前日: 18:00～翌1:00 （料理L.O. 翌0:00）日、祝日: 18:00～23:00 （料理L.O. 22:00）,月,https://www.hotpepper.jp/strJ001222542/?vos=nhppalsa000016,hotpepper_id=J001222542 | name_kana=らすとぐりる | station_name=瓦町 | access=琴電琴平線 瓦町駅 徒歩5分  | budget=2001～3000円 | parking=なし ：近隣のコインパーキングをご利用くださいませ。 | wifi=あり | card=利用不可 | non_smoking=禁煙席なし | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=XS00 | small_area_name=瓦町 | lat=34.3402906722 | lng=134.0501276377 | photo_url=https://imgfp.hotp.jp/IMGH/39/33/P048863933/P048863933_238.jpg | catch=クラフトサーバー完備！ バーガー以外も是非！ | genre_catch=アメリカ西海岸モチーフの鉄板ガストロパブ,34.3402906722,134.0501276377
hotpepper_J001209449,CAFE BAR CABO,hotpepper,ダイニングバー・バル,香川県高松市塩上町２-5-24 AC高松ビル1F,,,月～土、祝日、祝前日: 16:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:30）,日,https://www.hotpepper.jp/strJ001209449/?vos=nhppalsa000016,hotpepper_id=J001209449 | name_kana=かふぇばるかーぼ | station_name=瓦町 | access=フェリー通りのセブンイレブンの角を東に100mへ。ゲストハウス『HULATON CABIN』のビル1Fが、カーボです | budget=501～1000円 | parking=なし ：お近くのコインパーキングをご利用ください | wifi=あり | card=利用可 | non_smoking=全面禁煙 | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=XS00 | small_area_name=瓦町 | lat=34.339689175 | lng=134.0547228059 | photo_url=https://imgfp.hotp.jp/IMGH/33/94/P033663394/P033663394_238.jpg | catch=大スクリーンでsport観戦! Bookcafebar&ゲストハウス | genre_catch=高松夜cafe♪3Fはゲストハウス♪,34.339689175,134.0547228059
hotpepper_J003649246,iam with bread cafe アイアムウィズブレッド,hotpepper,カフェ・スイーツ,香川県高松市北浜町3-2,,,月、木～日: 11:00～16:00 （料理L.O. 15:30 ドリンクL.O. 15:30）,火、水,https://www.hotpepper.jp/strJ003649246/?vos=nhppalsa000016,hotpepper_id=J003649246 | name_kana=あいあむうぃずぶれっどかふぇ | station_name=高松 | access=JR高松(香川)駅出口より徒歩約16分 | budget= | parking=あり ：近隣にコインパーキングがございます | wifi=未確認 | card=利用可 | non_smoking=全面禁煙 | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=X650 | small_area_name=高松駅・北浜 | lat=34.3511154087 | lng=134.0563148001 | photo_url=https://imgfp.hotp.jp/IMGH/06/51/P043440651/P043440651_238.jpg | catch=パンとともに豊かな生活を 季節のサンド | genre_catch=パンのある生活を愉しむBakery＆Cafe,34.3511154087,134.0563148001
hotpepper_J001223367,Cafe et,hotpepper,カフェ・スイーツ,香川県高松市丸亀町7-16,,,月～日、祝日、祝前日: 11:00～18:00,なし,https://www.hotpepper.jp/strJ001223367/?vos=nhppalsa000016,hotpepper_id=J001223367 | name_kana=かふぇ　えと | station_name=瓦町 | access=丸亀町グリーン２階にございます | budget=501～1000円 | parking=あり ：グリーンの駐車場をご利用ください | wifi=あり | card=利用可 | non_smoking=全面禁煙 | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=XS0E | small_area_name=鍛冶屋町 | lat=34.342302099 | lng=134.0496395611 | photo_url=https://imgfp.hotp.jp/IMGH/71/08/P033177108/P033177108_238.jpg | catch=ＳＮＳ映えドリンク★ もちもちタピオカも！ | genre_catch=＃おしゃカフェ ＃テイクアウト ＃タピオカ,34.342302099,134.0496395611
hotpepper_J001038506,まちのシューレ９６３,hotpepper,カフェ・スイーツ,香川県高松市丸亀町13-3　高松丸亀町参番街東館2F,,,月～木、祝日、祝前日: 11:30～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）金～日: 11:30～21:00 （料理L.O. 20:00 ドリンクL.O. 20:30）,第３月曜日。月曜日が祝日の時は火曜日。,https://www.hotpepper.jp/strJ001038506/?vos=nhppalsa000016,hotpepper_id=J001038506 | name_kana=まちのしゅーれきゅうろくさん | station_name=片原町 | access=丸亀町グリーンから北に200メートル。中国銀行の向かい側にあるエスカレーター上がってすぐ。 | budget=1501～2000円 | parking=あり ：3000円以上のご飲食、物販を購入された方に提携駐車場１時間無料。 | wifi=未確認 | card=利用不可 | non_smoking=全面禁煙 | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=XS02 | small_area_name=高松市中心部その他 | lat=34.3444315944 | lng=134.0503541521 | photo_url=https://imgfp.hotp.jp/IMGH/92/29/P028439229/P028439229_238.jpg | catch=地元無農薬野菜料理 ビオワイン・自家製果実酒 | genre_catch=香川県産の無農薬野菜を使用した家庭料理,34.3444315944,134.0503541521
hotpepper_J000031667,ダイニングバー デルタマーケット,hotpepper,ダイニングバー・バル,香川県高松市福田町６－５　中山ビル２Ｆ,,,水～日、祝日、祝前日: 18:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:30）,月、火,https://www.hotpepper.jp/strJ000031667/?vos=nhppalsa000016,hotpepper_id=J000031667 | name_kana=かしきりえんかいにじかいかんそうげいかいたんじょうかい　だいにんぐばー　でるたまーけっと | station_name=瓦町 | access=フェリー通り沿い『ビッグエコー』を東へ入る。踏切を越え約20m進みビルの2F。目印は輝くネオン♪ | budget=2001～3000円 | parking=なし ：徒歩10秒！コインパーキング有り。 | wifi=あり | card=利用不可 | non_smoking=禁煙席なし | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=XS00 | small_area_name=瓦町 | lat=34.3420041691 | lng=134.0538105905 | photo_url=https://imgfp.hotp.jp/IMGH/63/96/P036626396/P036626396_238.jpg | catch=貸切パーティー大歓迎！ ボリューム満点の料理◎ | genre_catch=使い方は自由自在 人気のカフェダイニング,34.3420041691,134.0538105905
hotpepper_J000885996,フレッシュネスバーガー マリタイムプラザ店,hotpepper,カフェ・スイーツ,香川県高松市サンポート２－１マリタイムプラザ２F,,,月～日、祝日、祝前日: 10:00～21:00 （料理L.O. 20:40 ドリンクL.O. 20:40）,なし,https://www.hotpepper.jp/strJ000885996/?vos=nhppalsa000016,hotpepper_id=J000885996 | name_kana=フレッシュネスバーガーマリタイムプラザテン | station_name=高松 | access=ＪＲ高松(香川)駅出口より徒歩約4分/空港バス，高松琴平電気鉄道高松築港駅出口より徒歩約8分 | budget=501～1000円 | parking=なし | wifi=あり | card=利用可 | non_smoking=全面禁煙 | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=X650 | small_area_name=高松駅・北浜 | lat=34.3526641942 | lng=134.0470005748 | photo_url=https://imgfp.hotp.jp/IMGH/03/34/P036620334/P036620334_238.jpg | catch= | genre_catch=大人がくつろげるバーガーカフェ,34.3526641942,134.0470005748
hotpepper_J000776754,スムスカフェ Sumus Cafe,hotpepper,カフェ・スイーツ,香川県高松市常磐町２-13-４　南海常盤ビル別館1F,,,月～土、祝日、祝前日: 17:30～23:30 （料理L.O. 23:30 ドリンクL.O. 23:30）,日,https://www.hotpepper.jp/strJ000776754/?vos=nhppalsa000016,hotpepper_id=J000776754 | name_kana=すむすかふぇ | station_name=瓦町 | access=10号線沿い。南瓦町バス停からすぐ。 | budget=1501～2000円 | parking=なし | wifi=あり | card=利用不可 | non_smoking=一部禁煙 | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=XS00 | small_area_name=瓦町 | lat=34.3367574852 | lng=134.051120996 | photo_url=https://imgfp.hotp.jp/IMGH/95/38/P012689538/P012689538_238.jpg | catch=１人でも気軽に来れる 飲めない方でも楽しめる | genre_catch=バーの雰囲気も楽しめるカフェ,34.3367574852,134.051120996
hotpepper_J001101565,SHIUN CAFE,hotpepper,和食,香川県高松市紫雲町２－１７,,,月、水～日、祝日、祝前日: 11:30～20:00,火,https://www.hotpepper.jp/strJ001101565/?vos=nhppalsa000016,hotpepper_id=J001101565 | name_kana=しうんかふぇ | station_name=昭和町 | access=昭和町駅から徒歩約4分。駅を出て東へ進み、最初の角を右折。その後、南下していくと左側にあります。 | budget=1501～2000円 | parking=あり ：2台 | wifi=なし | card=利用不可 | non_smoking=全面禁煙 | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=XS02 | small_area_name=高松市中心部その他 | lat=34.3419342836 | lng=134.0333724012 | photo_url=https://imgfp.hotp.jp/IMGH/93/71/P020029371/P020029371_238.jpg | catch=ひとりご飯もしっかりと ちょっとした集まりに | genre_catch=カフェ,34.3419342836,134.0333724012
hotpepper_J001200563,CREPE DE GIRAFE 高松南新町店,hotpepper,カフェ・スイーツ,香川県高松市南新町6-4池田屋ビル１F,,,月、水～日、祝日、祝前日: 11:00～20:00,火,https://www.hotpepper.jp/strJ001200563/?vos=nhppalsa000016,hotpepper_id=J001200563 | name_kana=くれーぷどぅじらふたかまつみなみしんまちてん | station_name=瓦町 | access=瓦町駅から徒歩3分 | budget=501～1000円 | parking=あり ：近隣のコインパーキングをご利用くださいませ。 | wifi=あり | card=利用不可 | non_smoking=全面禁煙 | middle_area_query=Y650 | middle_area_code=Y650 | middle_area_name=高松市中心部 | small_area_code=XS02 | small_area_name=高松市中心部その他 | lat=34.3390299547 | lng=134.0488666784 | photo_url=https://imgfp.hotp.jp/IMGH/68/99/P030066899/P030066899_238.jpg | catch=テイクアウトがおすすめ！ 人気のクレープが勢ぞろい | genre_catch=サクサク＆もちもちの新感覚クレープのお店,34.3390299547,134.0488666784
hotpepper_J004444277,たがみんち,hotpepper,カフェ・スイーツ,香川県高松市屋島西町２４５３-２０RENOWAYASHIMA,,,月～金、祝前日: 09:30～16:30 （料理L.O. 16:00 ドリンクL.O. 16:00）,土、日、祝日,https://www.hotpepper.jp/strJ004444277/?vos=nhppalsa000016,hotpepper_id=J004444277 | name_kana=たがみんち | station_name=潟元 | access=●高松駅から車で11分　●高松空港から車で36分　●潟元駅から車で5分 | budget= | parking=あり | wifi=未確認 | card=利用可 | non_smoking=全面禁煙 | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=XS0F | small_area_name=木太町・春日・屋島 | lat=34.3506301362 | lng=134.0919305535 | photo_url=https://imgfp.hotp.jp/IMGH/47/97/P048464797/P048464797_238.jpg | catch=カフェ利用におすすめ♪ キッズプレートご用意◎ | genre_catch=カフェ ランチ　高松　記念日　ママ会,34.3506301362,134.0919305535
hotpepper_J000831703,讃岐珈琲バル 瀬し香,hotpepper,カフェ・スイーツ,香川県高松市多肥下町1507-8,,,月、水～日、祝日、祝前日: 11:30～22:00 （料理L.O. 21:00 ドリンクL.O. 21:30）,火,https://www.hotpepper.jp/strJ000831703/?vos=nhppalsa000016,hotpepper_id=J000831703 | name_kana=さぬきこーひーばる　せしか | station_name=太田 | access=国道１１号線（東バイパス）からレインボーロードを南へ３００ｍ、眼鏡市場 前の交差点をサンフラワー方面西へ約100ｍ右 | budget=1501～2000円 | parking=あり ：第二駐車場もございます。数に限りがございます、乗り合わにご協力ください。 | wifi=あり | card=利用可 | non_smoking=全面禁煙 | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=X652 | small_area_name=レインボー・サンフラワー通り | lat=34.3048115469 | lng=134.0578105901 | photo_url=https://imgfp.hotp.jp/IMGH/99/21/P029579921/P029579921_238.jpg | catch=誕生日・記念日をお祝い まったり個室感覚空間に！ | genre_catch=ランチに夜カフェに人気の珈琲バル 瀬し香,34.3048115469,134.0578105901
hotpepper_J001101378,珈琲 萌木,hotpepper,カフェ・スイーツ,香川県高松市郷東町１１７平成タクシー2F,,,月～土: 07:00～17:30 （料理L.O. 17:00 ドリンクL.O. 17:00）日、祝日: 07:00～11:30 （料理L.O. 11:00 ドリンクL.O. 11:00）,なし,https://www.hotpepper.jp/strJ001101378/?vos=nhppalsa000016,hotpepper_id=J001101378 | name_kana=こーひーもえぎ | station_name=香西 | access=JR香西駅より徒歩12分。郷東橋バス停から徒歩5分。県道33号を坂出方面へ。郷東橋西側を川沿いに南へ100mです。 | budget=1501～2000円 | parking=あり ：駐車場ございます | wifi=あり | card=利用可 | non_smoking=一部禁煙 | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=X651 | small_area_name=高松市その他 | lat=34.3432143346 | lng=134.0170321399 | photo_url=https://imgfp.hotp.jp/IMGH/54/43/P019915443/P019915443_238.jpg | catch=香東川が見える特等席 ヘルシーなランチメニュー | genre_catch=モーニングと日替わりランチが大好評♪,34.3432143346,134.0170321399
hotpepper_J000831573,伊太飯キッチン チーズカフェ,hotpepper,イタリアン・フレンチ,香川県高松市伏石町2046-5,,,月～日、祝日、祝前日: 11:00～15:00 （料理L.O. 14:00 ドリンクL.O. 14:00）17:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:00）,なし,https://www.hotpepper.jp/strJ000831573/?vos=nhppalsa000016,hotpepper_id=J000831573 | name_kana=いためしきっちんちーずかふぇ | station_name=三条 | access=サンフラワー通り西原歯科を曲がってすぐ♪『北の商店』さんと同じ敷地内にあり、伏石中央公園が目の前にございます。 | budget=2001～3000円 | parking=あり ：50～60台停められる広々駐車場☆ | wifi=なし | card=利用可 | non_smoking=全面禁煙 | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=X652 | small_area_name=レインボー・サンフラワー通り | lat=34.3142968225 | lng=134.0562795897 | photo_url=https://imgfp.hotp.jp/IMGH/95/41/P036699541/P036699541_238.jpg | catch=ドリンクも豊富！ 落ち着いた個室空間♪ | genre_catch=女性が選ぶチーズを中心としたイタリアン♪,34.3142968225,134.0562795897
hotpepper_J001230917,ツインベルカフェ,hotpepper,カフェ・スイーツ,香川県高松市六条町86-4,,,火、水、金～日: 11:00～17:30,月、木,https://www.hotpepper.jp/strJ001230917/?vos=nhppalsa000016,hotpepper_id=J001230917 | name_kana=ツインベルカフェ | station_name=水田 | access=県道10号線沿い | budget= | parking=あり | wifi=あり | card=利用可 | non_smoking=全面禁煙 | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=X651 | small_area_name=高松市その他 | lat=34.2965726151 | lng=134.0890425358 | photo_url=https://imgfp.hotp.jp/IMGH/02/15/P049040215/P049040215_238.jpg | catch= | genre_catch=ドライブスルーもできるクレープ専門店！,34.2965726151,134.0890425358
hotpepper_J000941296,カフェ 舞楽,hotpepper,カフェ・スイーツ,香川県高松市東山崎町１０９８,,,月～金、祝前日: 11:30～14:00 （料理L.O. 14:00 ドリンクL.O. 14:00）,土、日、祝日,https://www.hotpepper.jp/strJ000941296/?vos=nhppalsa000016,hotpepper_id=J000941296 | name_kana=かふぇぶがく | station_name=高田 | access=高田駅より県道30号線を北西方向へ。車で10分の場所にあります。 | budget=1501～2000円 | parking=あり | wifi=あり | card=利用不可 | non_smoking=一部禁煙 | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=X651 | small_area_name=高松市その他 | lat=34.3121835674 | lng=134.0994508396 | photo_url=https://imgfp.hotp.jp/IMGH/56/90/P020035690/P020035690_238.jpg | catch=高級感 選べるデザート | genre_catch=会席料理,34.3121835674,134.0994508396
hotpepper_J000541697,カフェコンディトライ&レスト シカ,hotpepper,カフェ・スイーツ,香川県高松市国分寺町新名7-1,,,月～日、祝日、祝前日: 09:00～20:00 （料理L.O. 19:00）,年始・毎月第２水曜日,https://www.hotpepper.jp/strJ000541697/?vos=nhppalsa000016,hotpepper_id=J000541697 | name_kana=カフェコンディトライアンドレストシカ | station_name=国分 | access=国道11号線沿い　ＪＲ国分駅より徒歩15分 | budget=2001～3000円 | parking=あり | wifi=あり | card=利用可 | non_smoking=全面禁煙 | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=X651 | small_area_name=高松市その他 | lat=34.2962014777 | lng=133.9465482083 | photo_url=https://imgfp.hotp.jp/IMGH/36/77/P041423677/P041423677_238.jpg | catch= | genre_catch=スイーツを楽しめるカフェ＆レストラン,34.2962014777,133.9465482083
hotpepper_J000689226,funkytime レインボー店,hotpepper,カフェ・スイーツ,香川県高松市伏石町2168-2,,,月～日、祝日、祝前日: 00:00～翌0:00,なし,https://www.hotpepper.jp/strJ000689226/?vos=nhppalsa000016,"hotpepper_id=J000689226 | name_kana=ファンキータイムレインボーテン | station_name=伏石 | access=琴電「伏石駅」から距離1,1km徒歩14分  高松自動車道「中央インター」から距離1,8km車で4分 　東バイパス沿い | budget=1001～1500円 | parking=あり | wifi=あり | card=利用可 | non_smoking=一部禁煙 | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=X652 | small_area_name=レインボー・サンフラワー通り | lat=34.3070199366 | lng=134.059172066 | photo_url=https://imgfp.hotp.jp/IMGH/48/62/P039484862/P039484862_238.jpg | catch=カラオケ ダーツ | genre_catch=最安値!!24時間ネットカフェ＆カラオケ",34.3070199366,134.059172066
hotpepper_J000831587,カフェ ジャルダン,hotpepper,カフェ・スイーツ,香川県高松市西植田町４２８８,,,月、火、金～日、祝日、祝前日: 09:30～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,水、木,https://www.hotpepper.jp/strJ000831587/?vos=nhppalsa000016,hotpepper_id=J000831587 | name_kana=かふぇじゃるだん | station_name=仏生山 | access=仏生山駅より車で17分。県道166号線を南下し、川東上の交差点を左折。県道13号線を進み、神内池の近くです。 | budget=1501～2000円 | parking=あり ：100台 | wifi=なし | card=利用不可 | non_smoking=全面禁煙 | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=X651 | small_area_name=高松市その他 | lat=34.2351722006 | lng=134.0683310436 | photo_url=https://imgfp.hotp.jp/IMGH/57/26/P020095726/P020095726_238.jpg | catch=デートにもおすすめ 手作り料理が美味しい | genre_catch=美しい景色も楽しめるアットホームカフェ♪,34.2351722006,134.0683310436
hotpepper_J001259580,フレッシュネスバーガー ゆめタウン高松店,hotpepper,カフェ・スイーツ,香川県高松市三条町６０８－１ゆめタウン高松１階,,,月～日、祝日、祝前日: 10:00～21:00 （料理L.O. 20:40 ドリンクL.O. 20:40）,なし,https://www.hotpepper.jp/strJ001259580/?vos=nhppalsa000016,hotpepper_id=J001259580 | name_kana=フレッシュネスバーガー　ユメタウンタカマツテン | station_name=三条 | access=高松琴平電気鉄道琴平線三条(高松)駅出口より徒歩約18分 | budget=501～1000円 | parking=なし | wifi=あり | card=利用可 | non_smoking=全面禁煙 | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=X651 | small_area_name=高松市その他 | lat=34.3167767809 | lng=134.041944112 | photo_url=https://imgfp.hotp.jp/IMGH/03/34/P036620334/P036620334_238.jpg | catch= | genre_catch=大人がくつろげるバーガーカフェ,34.3167767809,134.041944112
hotpepper_J000629579,カフェ 夢千,hotpepper,カフェ・スイーツ,香川県高松市十川東町５６２－１,,,月～水、金～日、祝日、祝前日: 08:00～18:00,木,https://www.hotpepper.jp/strJ000629579/?vos=nhppalsa000016,hotpepper_id=J000629579 | name_kana=かふぇゆめせん | station_name=高田 | access=琴電長尾線高田駅より車で7分。県道30号線を約3km南下、左手にあります。  | budget=1501～2000円 | parking=あり | wifi=なし | card=利用不可 | non_smoking=禁煙席なし | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=X651 | small_area_name=高松市その他 | lat=34.2643586372 | lng=134.1078294026 | photo_url=https://imgfp.hotp.jp/IMGH/28/82/P019902882/P019902882_238.jpg | catch=会話も楽しいカウンター席 女性が入りやすい | genre_catch=女性がリピート♪アットホームな寛ぎカフェ,34.2643586372,134.1078294026
hotpepper_J001101469,Burger Cafe Bit'z ビッツ,hotpepper,カフェ・スイーツ,香川県高松市仏生山町甲３２２,,,月、火、木、金、祝前日: 10:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）土、日、祝日: 08:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,水,https://www.hotpepper.jp/strJ001101469/?vos=nhppalsa000016,hotpepper_id=J001101469 | name_kana=ばーがーかふぇびっつ | station_name=仏生山 | access=琴電琴平線の仏生山駅より徒歩1分。駅の東隣にあります。 | budget=1501～2000円 | parking=あり | wifi=なし | card=利用不可 | non_smoking=一部禁煙 | middle_area_query=Y652 | middle_area_code=Y652 | middle_area_name=高松市郊外 | small_area_code=X651 | small_area_name=高松市その他 | lat=34.2830692504 | lng=134.0429295432 | photo_url=https://imgfp.hotp.jp/IMGH/88/76/P019968876/P019968876_238.jpg | catch=カウンター席あり テーブル席 | genre_catch=ハンバーガー・カフェ,34.2830692504,134.0429295432
GMP00001,ABUKU COFFEE ＆ LATTEART,google_maps,コーヒーショップ・喫茶店,〒760-0053 香川県高松市田町６−１３,4.9,101.0,営業時間外,,"https://www.google.com/maps/place/ABUKU+COFFEE+%EF%BC%86+LATTEART/@34.335298,133.9724502,13z/data=!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb0048d36147:0x955defe82929472e!8m2!3d34.335298!4d134.0486679!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQtjb2ZmZWVfc2hvcJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSSmJUWnRNMWhCRUFF4AEA-gEECDkQFw!16s%2Fg%2F11m5jjv74v?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",,34.335298,134.0486679
GMP00002,LOGUE CAFE,google_maps,コーヒーショップ・喫茶店,〒760-0024 香川県高松市兵庫町７−１０,4.9,101.0,営業時間外,,"https://www.google.com/maps/place/LOGUE+CAFE/@34.335298,133.9724502,13z/data=!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb00016b36b1:0xb13f16eef1e14735!8m2!3d34.3464983!4d134.0460471!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQRjYWZlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU4yYURrdFIyNW5SUkFC4AEA-gEECBAQFQ!16s%2Fg%2F11y4zpw6j3?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",,34.3464983,134.0460471
GMP00003,Dr.s CAFE 未来図,google_maps,コーヒーショップ・喫茶店,〒760-0031 香川県高松市北浜町３−２,4.9,101.0,営業時間外,,"https://www.google.com/maps/place/Dr.s+CAFE+%E6%9C%AA%E6%9D%A5%E5%9B%B3/@34.335298,133.9724502,13z/data=!3m1!5s0x3553ebb528685c0d:0x4f0d4a8a2a68dc77!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553ebdee36811bf:0xcad751424ef5fba9!8m2!3d34.3212163!4d134.0411907!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQRjYWZlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0c2FtUjVNVXhOTWpWb1VXcFdSazR5Ums5V2JHOHlZMWN3ZWsxclJSQULgAQD6AQUIigEQGA!16s%2Fg%2F11rjjkr8v5?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",,34.3212163,134.0411907
GMP00004,カフェ ド ミストラル,google_maps,カフェ ド ミストラル - Google マップ,〒760-0020 香川県高松市錦町１丁目１４−３,4.9,101.0,営業時間外,,"https://www.google.com/maps/place/%E3%82%AB%E3%83%95%E3%82%A7+%E3%83%89+%E3%83%9F%E3%82%B9%E3%83%88%E3%83%A9%E3%83%AB/@34.335298,133.9724502,13z/data=!3m1!5s0x3553eb907235d3d1:0xa9243d77e20b579f!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb5bf4266675:0xaa4b6aa92be6e51d!8m2!3d34.3463593!4d134.0455235!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQRjYWZlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDI1U05sWkdiR1prTVdneVYxUm9hMlZYUlRKWFNFazFZMnRqTWxaV1JSQULgAQD6AQQIDxAa!16s%2Fg%2F11j00f5_62?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",,34.3463593,134.0455235
GMP00005,喫茶 クナウフ,google_maps,喫茶 クナウフ - Google マップ,〒760-0024 香川県高松市兵庫町４−６,4.9,101.0,営業時間外,,"https://www.google.com/maps/place/%E5%96%AB%E8%8C%B6+%E3%82%AF%E3%83%8A%E3%82%A6%E3%83%95/@34.335298,133.9724502,13z/data=!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb933f32d1e7:0xc51fba67dc5c0736!8m2!3d34.346672!4d134.0470416!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQtjb2ZmZWVfc2hvcJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQya3dNVlV4Vm0xVmJGVjZVMGhvVms1dE9VNVNWVTEzVTFSS1RGTnNSUkFC4AEA-gEECAAQFA!16s%2Fg%2F11ts5z7bv9?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",,34.346672,134.0470416
